Case ID,Activity,Start Timestamp,Complete Timestamp,Resource,Role
61,Analyze Quotation comparison Map,2011-01-17 12:45:00.000,2011-01-17 13:02:00.000,Esmana Liubiata,Requester
61,Choose best option,2011-01-17 13:02:00.000,2011-01-17 13:02:00.000,Immanuel Karagianni,Requester
61,Settle conditions with supplier,2011-01-17 16:44:00.000,2011-01-17 22:18:00.000,Magdalena Predutta,Purchasing Agent
61,Create Purchase Order,2011-01-18 02:01:00.000,2011-01-18 02:13:00.000,Magdalena Predutta,Purchasing Agent
61,Confirm Purchase Order,2011-01-18 10:10:00.000,2011-01-18 10:25:00.000,Kiu Kan,Supplier
61,Deliver Goods Services,2011-01-19 11:30:00.000,2011-01-20 20:51:00.000,Karen Clarens,Supplier
61,Release Purchase Order,2011-01-21 04:29:00.000,2011-01-21 04:30:00.000,Miu Hanwan,Requester
61,Approve Purchase Order for payment,2011-01-21 18:02:00.000,2011-01-21 18:03:00.000,Karel de Groot,Purchasing Agent
61,Send invoice,2011-01-22 06:39:00.000,2011-01-22 06:39:00.000,Kiu Kan,Supplier
61,Release Supplier's Invoice,2011-01-22 21:10:00.000,2011-01-22 21:13:00.000,Pedro Alvares,Financial Manager
61,Authorize Supplier's Invoice payment,2011-01-22 21:13:00.000,2011-01-22 21:13:00.000,Pedro Alvares,Financial Manager
61,Pay invoice,2011-01-22 21:42:00.000,2011-01-22 21:49:00.000,Karalda Nimwada,Financial Manager
62,Create Purchase Requisition,2011-01-08 18:09:00.000,2011-01-08 18:20:00.000,Anna Kaufmann,Requester
62,Analyze Purchase Requisition,2011-01-09 16:42:00.000,2011-01-09 16:48:00.000,Francis Odell,Requester Manager
62,Create Request for Quotation Requester Manager,2011-01-09 16:52:00.000,2011-01-09 16:54:00.000,Francis Odell,Requester Manager
62,Analyze Request for Quotation,2011-01-10 08:50:00.000,2011-01-10 09:20:00.000,Karel de Groot,Purchasing Agent
63,Create Purchase Requisition,2011-01-08 21:57:00.000,2011-01-08 22:07:00.000,Anna Kaufmann,Requester
63,Analyze Purchase Requisition,2011-01-09 16:47:00.000,2011-01-09 16:54:00.000,Heinz Gutschmidt,Requester Manager
64,Create Purchase Requisition,2011-01-08 22:04:00.000,2011-01-08 23:00:00.000,Fjodor Kowalski,Requester
64,Create Request for Quotation Requester,2011-01-09 02:37:00.000,2011-01-09 02:45:00.000,Penn Osterwalder,Requester
64,Analyze Request for Quotation,2011-01-09 19:13:00.000,2011-01-09 19:21:00.000,Karel de Groot,Purchasing Agent
64,Amend Request for Quotation Requester,2011-01-09 20:08:00.000,2011-01-09 20:16:00.000,Alberto Duport,Requester Manager
64,Analyze Request for Quotation,2011-01-11 20:36:00.000,2011-01-11 21:03:00.000,Francois de Perrier,Purchasing Agent
64,Amend Request for Quotation Requester,2011-01-11 21:45:00.000,2011-01-11 21:51:00.000,Kim Passa,Requester Manager
64,Analyze Request for Quotation,2011-01-12 04:17:00.000,2011-01-12 04:51:00.000,Francois de Perrier,Purchasing Agent
64,Amend Request for Quotation Requester,2011-01-12 05:33:00.000,2011-01-12 05:47:00.000,Alberto Duport,Requester Manager
64,Analyze Request for Quotation,2011-01-12 07:27:00.000,2011-01-12 08:08:00.000,Magdalena Predutta,Purchasing Agent
64,Send Request for Quotation to Supplier,2011-01-14 08:05:00.000,2011-01-14 08:23:00.000,Magdalena Predutta,Purchasing Agent
64,Create Quotation comparison Map,2011-01-14 13:19:00.000,2011-01-14 17:43:00.000,Karel de Groot,Purchasing Agent
64,Analyze Quotation comparison Map,2011-01-15 00:14:00.000,2011-01-15 00:23:00.000,Nico Ojenbeer,Requester
64,Choose best option,2011-01-15 00:23:00.000,2011-01-15 00:23:00.000,Elvira Lores,Requester
64,Settle conditions with supplier,2011-01-15 17:05:00.000,2011-01-16 01:41:00.000,Magdalena Predutta,Purchasing Agent
64,Create Purchase Order,2011-01-16 17:48:00.000,2011-01-16 17:54:00.000,Francois de Perrier,Purchasing Agent
64,Confirm Purchase Order,2011-01-18 14:57:00.000,2011-01-18 15:18:00.000,Karen Clarens,Supplier
64,Deliver Goods Services,2011-01-20 20:51:00.000,2011-01-22 01:36:00.000,Karen Clarens,Supplier
64,Release Purchase Order,2011-01-22 08:57:00.000,2011-01-22 08:58:00.000,Immanuel Karagianni,Requester
64,Approve Purchase Order for payment,2011-01-22 18:57:00.000,2011-01-22 18:58:00.000,Karel de Groot,Purchasing Agent
64,Send invoice,2011-01-23 19:56:00.000,2011-01-23 19:56:00.000,Karen Clarens,Supplier
64,Release Supplier's Invoice,2011-01-24 10:23:00.000,2011-01-24 10:27:00.000,Karalda Nimwada,Financial Manager
64,Authorize Supplier's Invoice payment,2011-01-24 10:27:00.000,2011-01-24 10:27:00.000,Pedro Alvares,Financial Manager
64,Pay invoice,2011-01-24 11:17:00.000,2011-01-24 11:23:00.000,Karalda Nimwada,Financial Manager
65,Create Purchase Requisition,2011-01-09 02:43:00.000,2011-01-09 02:55:00.000,Nico Ojenbeer,Requester
65,Analyze Purchase Requisition,2011-01-09 21:46:00.000,2011-01-09 21:52:00.000,Heinz Gutschmidt,Requester Manager
65,Create Request for Quotation Requester Manager,2011-01-09 21:56:00.000,2011-01-09 21:58:00.000,Francis Odell,Requester Manager
65,Analyze Request for Quotation,2011-01-10 03:52:00.000,2011-01-10 04:22:00.000,Francois de Perrier,Purchasing Agent
65,Amend Request for Quotation Requester,2011-01-10 05:08:00.000,2011-01-10 05:15:00.000,Esmana Liubiata,Requester Manager
65,Analyze Request for Quotation,2011-01-12 03:14:00.000,2011-01-12 03:49:00.000,Karel de Groot,Purchasing Agent
65,Amend Request for Quotation Requester,2011-01-12 04:30:00.000,2011-01-12 04:35:00.000,Miu Hanwan,Requester Manager
65,Analyze Request for Quotation,2011-01-12 06:46:00.000,2011-01-12 07:05:00.000,Francois de Perrier,Purchasing Agent
65,Amend Request for Quotation Requester,2011-01-12 07:55:00.000,2011-01-12 08:03:00.000,Miu Hanwan,Requester Manager
65,Analyze Request for Quotation,2011-01-12 10:23:00.000,2011-01-12 10:48:00.000,Magdalena Predutta,Purchasing Agent
65,Amend Request for Quotation Requester,2011-01-12 11:34:00.000,2011-01-12 11:44:00.000,Immanuel Karagianni,Requester Manager
65,Analyze Request for Quotation,2011-01-12 20:58:00.000,2011-01-12 21:28:00.000,Karel de Groot,Purchasing Agent
65,Send Request for Quotation to Supplier,2011-01-13 06:43:00.000,2011-01-13 07:08:00.000,Magdalena Predutta,Purchasing Agent
65,Create Quotation comparison Map,2011-01-14 11:00:00.000,2011-01-14 13:37:00.000,Magdalena Predutta,Purchasing Agent
65,Analyze Quotation comparison Map,2011-01-14 19:58:00.000,2011-01-14 20:29:00.000,Nico Ojenbeer,Requester
65,Choose best option,2011-01-14 20:29:00.000,2011-01-14 20:29:00.000,Tesca Lobes,Requester
65,Settle conditions with supplier,2011-01-15 01:20:00.000,2011-01-15 07:48:00.000,Francois de Perrier,Purchasing Agent
65,Create Purchase Order,2011-01-15 16:55:00.000,2011-01-15 17:03:00.000,Francois de Perrier,Purchasing Agent
65,Confirm Purchase Order,2011-01-16 19:14:00.000,2011-01-16 19:31:00.000,Karen Clarens,Supplier
65,Deliver Goods Services,2011-01-17 05:08:00.000,2011-01-18 10:10:00.000,Kiu Kan,Supplier
65,Release Purchase Order,2011-01-18 18:00:00.000,2011-01-18 18:01:00.000,Esmana Liubiata,Requester
65,Approve Purchase Order for payment,2011-01-18 20:36:00.000,2011-01-18 20:37:00.000,Karel de Groot,Purchasing Agent
65,Send invoice,2011-01-19 10:15:00.000,2011-01-19 10:15:00.000,Esmeralda Clay,Supplier
65,Release Supplier's Invoice,2011-01-20 00:42:00.000,2011-01-20 00:46:00.000,Karalda Nimwada,Financial Manager
65,Settle dispute with supplier Financial Manager,2011-01-20 01:40:00.000,2011-01-20 01:54:00.000,Pedro Alvares,Financial Manager
65,Authorize Supplier's Invoice payment,2011-01-20 01:54:00.000,2011-01-20 01:54:00.000,Pedro Alvares,Financial Manager
65,Pay invoice,2011-01-20 02:33:00.000,2011-01-20 02:37:00.000,Pedro Alvares,Financial Manager
66,Create Purchase Requisition,2011-01-09 03:20:00.000,2011-01-09 03:33:00.000,Clement Duchot,Requester
66,Analyze Purchase Requisition,2011-01-10 00:45:00.000,2011-01-10 00:50:00.000,Maris Freeman,Requester Manager
66,Create Request for Quotation Requester Manager,2011-01-10 00:55:00.000,2011-01-10 00:56:00.000,Francis Odell,Requester Manager
66,Analyze Request for Quotation,2011-01-12 05:01:00.000,2011-01-12 05:09:00.000,Francois de Perrier,Purchasing Agent
66,Amend Request for Quotation Requester,2011-01-12 05:55:00.000,2011-01-12 06:05:00.000,Alberto Duport,Requester Manager
66,Analyze Request for Quotation,2011-01-12 08:13:00.000,2011-01-12 08:37:00.000,Karel de Groot,Purchasing Agent
66,Send Request for Quotation to Supplier,2011-01-12 17:12:00.000,2011-01-12 17:37:00.000,Magdalena Predutta,Purchasing Agent
66,Create Quotation comparison Map,2011-01-14 13:37:00.000,2011-01-14 18:23:00.000,Magdalena Predutta,Purchasing Agent
66,Analyze Quotation comparison Map,2011-01-15 00:53:00.000,2011-01-15 01:02:00.000,Anna Kaufmann,Requester
66,Choose best option,2011-01-15 01:02:00.000,2011-01-15 01:02:00.000,Immanuel Karagianni,Requester
66,Settle conditions with supplier,2011-01-15 03:18:00.000,2011-01-15 16:54:00.000,Karel de Groot,Purchasing Agent
66,Create Purchase Order,2011-01-16 20:15:00.000,2011-01-16 20:28:00.000,Karel de Groot,Purchasing Agent
66,Confirm Purchase Order,2011-01-17 02:34:00.000,2011-01-17 03:07:00.000,Kiu Kan,Supplier
66,Deliver Goods Services,2011-01-17 09:44:00.000,2011-01-17 21:45:00.000,Carmen Finacse,Supplier
66,Release Purchase Order,2011-01-18 05:12:00.000,2011-01-18 05:13:00.000,Immanuel Karagianni,Requester
66,Approve Purchase Order for payment,2011-01-18 17:29:00.000,2011-01-18 17:30:00.000,Magdalena Predutta,Purchasing Agent
66,Send invoice,2011-01-19 08:11:00.000,2011-01-19 08:11:00.000,Kiu Kan,Supplier
66,Release Supplier's Invoice,2011-01-19 22:32:00.000,2011-01-19 22:39:00.000,Karalda Nimwada,Financial Manager
66,Settle dispute with supplier Financial Manager,2011-01-19 23:02:00.000,2011-01-19 23:32:00.000,Karalda Nimwada,Financial Manager
66,Authorize Supplier's Invoice payment,2011-01-19 23:32:00.000,2011-01-19 23:32:00.000,Pedro Alvares,Financial Manager
66,Pay invoice,2011-01-20 00:07:00.000,2011-01-20 00:12:00.000,Karalda Nimwada,Financial Manager
71,Create Purchase Requisition,2011-01-09 14:02:00.000,2011-01-09 14:11:00.000,Penn Osterwalder,Requester
71,Analyze Purchase Requisition,2011-01-10 02:54:00.000,2011-01-10 03:02:00.000,Heinz Gutschmidt,Requester Manager
71,Amend Purchase Requisition,2011-01-10 14:58:00.000,2011-01-10 15:29:00.000,Kim Passa,Requester
71,Analyze Purchase Requisition,2011-01-11 08:48:00.000,2011-01-11 08:52:00.000,Heinz Gutschmidt,Requester Manager
71,Create Request for Quotation Requester Manager,2011-01-11 09:00:00.000,2011-01-11 09:02:00.000,Francis Odell,Requester Manager
71,Analyze Request for Quotation,2011-01-12 04:36:00.000,2011-01-12 05:02:00.000,Magdalena Predutta,Purchasing Agent
71,Amend Request for Quotation Requester,2011-01-12 05:51:00.000,2011-01-12 06:06:00.000,Kim Passa,Requester Manager
71,Analyze Request for Quotation,2011-01-12 08:08:00.000,2011-01-12 08:38:00.000,Magdalena Predutta,Purchasing Agent
71,Amend Request for Quotation Requester,2011-01-12 09:33:00.000,2011-01-12 09:41:00.000,Kim Passa,Requester Manager
71,Analyze Request for Quotation,2011-01-12 14:52:00.000,2011-01-12 15:11:00.000,Karel de Groot,Purchasing Agent
71,Amend Request for Quotation Requester,2011-01-12 16:03:00.000,2011-01-12 16:15:00.000,Immanuel Karagianni,Requester Manager
71,Analyze Request for Quotation,2011-01-13 02:00:00.000,2011-01-13 02:15:00.000,Magdalena Predutta,Purchasing Agent
71,Send Request for Quotation to Supplier,2011-01-13 22:59:00.000,2011-01-13 23:17:00.000,Francois de Perrier,Purchasing Agent
71,Create Quotation comparison Map,2011-01-15 08:07:00.000,2011-01-15 09:35:00.000,Magdalena Predutta,Purchasing Agent
71,Analyze Quotation comparison Map,2011-01-15 15:54:00.000,2011-01-15 16:14:00.000,Alberto Duport,Requester
71,Choose best option,2011-01-15 16:14:00.000,2011-01-15 16:14:00.000,Tesca Lobes,Requester
71,Settle conditions with supplier,2011-01-16 07:25:00.000,2011-01-16 13:03:00.000,Karel de Groot,Purchasing Agent
71,Create Purchase Order,2011-01-16 14:00:00.000,2011-01-16 14:07:00.000,Karel de Groot,Purchasing Agent
71,Confirm Purchase Order,2011-01-16 19:33:00.000,2011-01-16 19:52:00.000,Sean Manney,Supplier
71,Deliver Goods Services,2011-01-17 05:53:00.000,2011-01-18 10:40:00.000,Esmeralda Clay,Supplier
71,Release Purchase Order,2011-01-18 18:20:00.000,2011-01-18 18:21:00.000,Clement Duchot,Requester
71,Approve Purchase Order for payment,2011-01-19 02:19:00.000,2011-01-19 02:20:00.000,Francois de Perrier,Purchasing Agent
71,Send invoice,2011-01-21 10:54:00.000,2011-01-21 10:54:00.000,Esmeralda Clay,Supplier
71,Release Supplier's Invoice,2011-01-22 01:13:00.000,2011-01-22 01:16:00.000,Pedro Alvares,Financial Manager
71,Authorize Supplier's Invoice payment,2011-01-22 01:16:00.000,2011-01-22 01:16:00.000,Karalda Nimwada,Financial Manager
71,Pay invoice,2011-01-22 01:27:00.000,2011-01-22 01:31:00.000,Pedro Alvares,Financial Manager
74,Create Purchase Requisition,2011-01-09 22:00:00.000,2011-01-09 22:22:00.000,Esmana Liubiata,Requester
74,Analyze Purchase Requisition,2011-01-10 18:01:00.000,2011-01-10 18:07:00.000,Francis Odell,Requester Manager
74,Create Request for Quotation Requester Manager,2011-01-10 18:11:00.000,2011-01-10 18:14:00.000,Heinz Gutschmidt,Requester Manager
74,Analyze Request for Quotation,2011-01-12 05:18:00.000,2011-01-12 05:47:00.000,Karel de Groot,Purchasing Agent
74,Amend Request for Quotation Requester,2011-01-12 06:32:00.000,2011-01-12 06:42:00.000,Elvira Lores,Requester Manager
74,Analyze Request for Quotation,2011-01-12 10:09:00.000,2011-01-12 10:23:00.000,Magdalena Predutta,Purchasing Agent
74,Amend Request for Quotation Requester,2011-01-12 11:09:00.000,2011-01-12 11:19:00.000,Fjodor Kowalski,Requester Manager
74,Analyze Request for Quotation,2011-01-14 12:53:00.000,2011-01-14 13:19:00.000,Karel de Groot,Purchasing Agent
74,Send Request for Quotation to Supplier,2011-01-15 03:00:00.000,2011-01-15 03:18:00.000,Karel de Groot,Purchasing Agent
74,Create Quotation comparison Map,2011-01-15 12:24:00.000,2011-01-15 16:54:00.000,Magdalena Predutta,Purchasing Agent
74,Analyze Quotation comparison Map,2011-01-15 23:00:00.000,2011-01-15 23:19:00.000,Elvira Lores,Requester
74,Choose best option,2011-01-15 23:19:00.000,2011-01-15 23:19:00.000,Penn Osterwalder,Requester
74,Settle conditions with supplier,2011-01-16 02:46:00.000,2011-01-16 10:25:00.000,Magdalena Predutta,Purchasing Agent
74,Create Purchase Order,2011-01-16 16:27:00.000,2011-01-16 16:39:00.000,Francois de Perrier,Purchasing Agent
74,Confirm Purchase Order,2011-01-17 03:36:00.000,2011-01-17 03:44:00.000,Kiu Kan,Supplier
74,Deliver Goods Services,2011-01-18 23:38:00.000,2011-01-19 23:23:00.000,Sean Manney,Supplier
74,Release Purchase Order,2011-01-20 07:01:00.000,2011-01-20 07:02:00.000,Immanuel Karagianni,Requester
74,Approve Purchase Order for payment,2011-01-21 03:09:00.000,2011-01-21 03:10:00.000,Karel de Groot,Purchasing Agent
74,Send invoice,2011-01-22 06:39:00.000,2011-01-22 06:39:00.000,Kiu Kan,Supplier
74,Release Supplier's Invoice,2011-01-22 21:01:00.000,2011-01-22 21:04:00.000,Karalda Nimwada,Financial Manager
74,Authorize Supplier's Invoice payment,2011-01-22 21:04:00.000,2011-01-22 21:04:00.000,Pedro Alvares,Financial Manager
74,Pay invoice,2011-01-22 21:51:00.000,2011-01-22 22:05:00.000,Pedro Alvares,Financial Manager
75,Create Purchase Requisition,2011-01-10 02:12:00.000,2011-01-10 02:30:00.000,Clement Duchot,Requester
75,Create Request for Quotation Requester,2011-01-10 03:57:00.000,2011-01-10 04:08:00.000,Anne Olwada,Requester
75,Analyze Request for Quotation,2011-01-11 22:41:00.000,2011-01-11 23:06:00.000,Magdalena Predutta,Purchasing Agent
75,Send Request for Quotation to Supplier,2011-01-12 22:05:00.000,2011-01-12 22:37:00.000,Francois de Perrier,Purchasing Agent
75,Create Quotation comparison Map,2011-01-13 23:17:00.000,2011-01-14 05:01:00.000,Francois de Perrier,Purchasing Agent
75,Analyze Quotation comparison Map,2011-01-14 12:34:00.000,2011-01-14 12:59:00.000,Miu Hanwan,Requester
75,Choose best option,2011-01-14 12:59:00.000,2011-01-14 12:59:00.000,Kim Passa,Requester
75,Settle conditions with supplier,2011-01-14 18:23:00.000,2011-01-15 05:38:00.000,Magdalena Predutta,Purchasing Agent
75,Create Purchase Order,2011-01-15 16:54:00.000,2011-01-15 17:02:00.000,Karel de Groot,Purchasing Agent
75,Confirm Purchase Order,2011-01-16 22:13:00.000,2011-01-16 22:37:00.000,Esmeralda Clay,Supplier
75,Deliver Goods Services,2011-01-17 09:10:00.000,2011-01-18 23:05:00.000,Sean Manney,Supplier
75,Release Purchase Order,2011-01-19 07:18:00.000,2011-01-19 07:19:00.000,Elvira Lores,Requester
75,Approve Purchase Order for payment,2011-01-19 18:01:00.000,2011-01-19 18:02:00.000,Magdalena Predutta,Purchasing Agent
75,Send invoice,2011-01-20 19:29:00.000,2011-01-20 19:29:00.000,Sean Manney,Supplier
75,Release Supplier's Invoice,2011-01-21 09:43:00.000,2011-01-21 09:50:00.000,Karalda Nimwada,Financial Manager
75,Authorize Supplier's Invoice payment,2011-01-21 09:50:00.000,2011-01-21 09:50:00.000,Karalda Nimwada,Financial Manager
75,Pay invoice,2011-01-21 10:44:00.000,2011-01-21 10:56:00.000,Karalda Nimwada,Financial Manager
76,Create Purchase Requisition,2011-01-10 05:42:00.000,2011-01-10 06:23:00.000,Fjodor Kowalski,Requester
76,Analyze Purchase Requisition,2011-01-11 01:05:00.000,2011-01-11 01:09:00.000,Francis Odell,Requester Manager
76,Create Request for Quotation Requester Manager,2011-01-11 01:17:00.000,2011-01-11 01:18:00.000,Francis Odell,Requester Manager
76,Analyze Request for Quotation,2011-01-12 03:23:00.000,2011-01-12 03:33:00.000,Magdalena Predutta,Purchasing Agent
76,Amend Request for Quotation Requester,2011-01-12 04:24:00.000,2011-01-12 04:30:00.000,Anne Olwada,Requester Manager
76,Analyze Request for Quotation,2011-01-12 05:47:00.000,2011-01-12 06:15:00.000,Magdalena Predutta,Purchasing Agent
76,Send Request for Quotation to Supplier,2011-01-13 22:26:00.000,2011-01-13 22:55:00.000,Karel de Groot,Purchasing Agent
76,Create Quotation comparison Map,2011-01-14 21:47:00.000,2011-01-15 01:20:00.000,Francois de Perrier,Purchasing Agent
76,Analyze Quotation comparison Map,2011-01-15 08:07:00.000,2011-01-15 08:17:00.000,Immanuel Karagianni,Requester
76,Choose best option,2011-01-15 08:17:00.000,2011-01-15 08:17:00.000,Penn Osterwalder,Requester
76,Settle conditions with supplier,2011-01-15 17:05:00.000,2011-01-15 23:05:00.000,Francois de Perrier,Purchasing Agent
76,Create Purchase Order,2011-01-16 19:20:00.000,2011-01-16 19:31:00.000,Francois de Perrier,Purchasing Agent
76,Confirm Purchase Order,2011-01-17 04:35:00.000,2011-01-17 05:08:00.000,Kiu Kan,Supplier
76,Deliver Goods Services,2011-01-18 15:38:00.000,2011-01-18 23:32:00.000,Karen Clarens,Supplier
76,Release Purchase Order,2011-01-19 07:01:00.000,2011-01-19 07:02:00.000,Penn Osterwalder,Requester
76,Approve Purchase Order for payment,2011-01-19 16:19:00.000,2011-01-19 16:20:00.000,Francois de Perrier,Purchasing Agent
